offsize,cousize,num_procs,epsilon,interval,delta,alpha,num_events,avg_send_time,avg_recv_time,system_clock_time
1.13861,4.00004,64,300,10,4,0.0001,107,1517.76,322.43,1200
4.06863,4.00004,64,300,10,4,0.0002,257,1223.74,384.188,1000
46.7976,4.00004,64,300,10,4,0.0004,1024,859.473,407.617,900
73.5269,4.00004,64,300,10,4,0.0008,4005,722.747,394.634,800
77.5359,4.00004,64,300,10,4,0.0016,10257,670.703,397.738,800
76.782,4.00004,64,300,10,4,0.0032,20407,598.986,364.172,1300
1.31798,4.00004,64,300,10,8,0.0001,118,1263.56,387.429,1100
5.99101,4.00004,64,300,10,8,0.0002,310,1070.32,425.392,1300
51.8272,4.00004,64,300,10,8,0.0004,1053,906.078,436.09,900
71.4652,4.00004,64,300,10,8,0.0008,4031,713.545,405.194,800
77.7383,4.00004,64,300,10,8,0.0016,10293,620.14,353.706,800
78.8762,4.00004,64,300,10,8,0.0032,20529,588.772,330.316,800
1.28689,4.00004,64,300,10,16,0.0001,107,1285.98,349.299,1700
6.20734,4.00004,64,300,10,16,0.0002,298,1105.03,373.087,1000
32.5328,4.00004,64,300,10,16,0.0004,905,973.812,496.967,900
73.734,4.00004,64,300,10,16,0.0008,4054,688.431,406.709,900
75.6761,4.00004,64,300,10,16,0.0016,10056,629.505,375.636,800
78.7718,4.00004,64,300,10,16,0.0032,20430,602.051,345.571,800
1.43581,4.00004,64,300,10,32,0.0001,110,1643.64,629.924,1300
4.2036,4.00004,64,300,10,32,0.0002,280,1178.93,536.929,900
43.6145,4.00004,64,300,10,32,0.0004,1003,965.902,548.093,1300
73.447,4.00004,64,300,10,32,0.0008,3329,754.281,474.548,900
75.5648,4.00004,64,300,10,32,0.0016,10207,618.095,348.387,800
78.7154,4.00004,64,300,10,32,0.0032,20297,585.732,337.162,800
1.27211,4.00004,64,300,10,64,0.0001,105,1411.43,370,1000
2.48143,4.00004,64,300,10,64,0.0002,182,1162.09,494.542,1000
37.4264,4.00004,64,300,10,64,0.0004,985,956.447,517.99,800
70.7873,4.00004,64,300,10,64,0.0008,3777,719.486,418.394,800
77.4158,4.00004,64,300,10,64,0.0016,10165,638.898,357.173,800
78.7262,4.00004,64,300,10,64,0.0032,20668,585.736,331.062,900
1.21359,4.00004,64,300,10,128,0.0001,101,1395.05,434.736,1300
7.2782,4.00004,64,300,10,128,0.0002,335,1153.13,407.199,900
47.3489,4.00004,64,300,10,128,0.0004,1086,996.041,536.309,800
71.7465,4.00004,64,300,10,128,0.0008,3779,734.692,426.755,800
77.068,4.00004,64,300,10,128,0.0016,10255,632.111,338.872,800
78.5366,4.00004,64,300,10,128,0.0032,20511,591.302,295.86,800
1.22114,4.00004,64,300,10,256,0.0001,85,1465.88,648.235,800
7.24547,4.00004,64,300,10,256,0.0002,347,1140.06,426.575,1100
37.5047,4.00004,64,300,10,256,0.0004,873,867.125,420.609,800
67.4806,4.00004,64,300,10,256,0.0008,3712,861.126,623.45,800
77.1143,4.00004,64,300,10,256,0.0016,10138,616.778,325.359,1100
78.1883,4.00004,64,300,10,256,0.0032,20369,600.049,280.153,800
2.32903,4.00004,64,300,20,1,0.0001,182,1243.41,404.066,1200
18.5252,4.00004,64,300,20,1,0.0002,483,1211.18,596.67,1000
66.0856,4.00004,64,300,20,1,0.0004,1945,827.249,408.378,900
75.2453,4.00004,64,300,20,1,0.0008,4994,748.839,383.841,900
75.5723,4.00004,64,300,20,1,0.0016,10398,662.147,350.151,900
78.8725,4.00004,64,300,20,1,0.0032,20815,618.996,365.107,700
2.87277,4.00004,64,300,20,2,0.0001,174,1345.4,457.471,1400
29.5636,4.00004,64,300,20,2,0.0002,623,1186.04,492.397,900
67.9957,4.00004,64,300,20,2,0.0004,1960,840.867,475.753,900
75.2007,4.00004,64,300,20,2,0.0008,5151,733.78,403.106,900
77.5127,4.00004,64,300,20,2,0.0016,10206,634.842,348.364,800
78.6558,4.00004,64,300,20,2,0.0032,20510,582.75,337.877,800
1.89897,4.00004,64,300,20,4,0.0001,160,1453.12,429.323,900
23.4975,4.00004,64,300,20,4,0.0002,571,1016.64,453.824,800
66.9647,4.00004,64,300,20,4,0.0004,2033,810.871,431.892,1200
73.7291,4.00004,64,300,20,4,0.0008,5094,749.529,404.361,900
77.6274,4.00004,64,300,20,4,0.0016,10229,639.251,366.939,800
78.7987,4.00004,64,300,20,4,0.0032,20822,600.879,402.943,800
2.80896,4.00004,64,300,20,8,0.0001,154,1344.16,464.383,1000
17.1626,4.00004,64,300,20,8,0.0002,459,1210.89,532.07,1200
69.2216,4.00004,64,300,20,8,0.0004,2147,832.417,460.18,900
75.2951,4.00004,64,300,20,8,0.0008,5098,696.646,381.806,800
75.6509,4.00004,64,300,20,8,0.0016,10234,644.577,396.447,800
78.6436,4.00004,64,300,20,8,0.0032,20589,572.578,343.825,800
1.71737,4.00004,64,300,20,16,0.0001,135,1511.85,468.333,1100
21.5897,4.00004,64,300,20,16,0.0002,454,1084.58,507.878,800
67.5552,4.00004,64,300,20,16,0.0004,1885,856.393,476.331,800
75.0735,4.00004,64,300,20,16,0.0008,5154,673.283,383.725,800
74.8821,4.00004,64,300,20,16,0.0016,10256,639.801,361.374,800
78.8216,4.00004,64,300,20,16,0.0032,20709,599.305,339.463,800
3.11355,4.00004,64,300,20,32,0.0001,230,1161.3,429.739,1100
20.2087,4.00004,64,300,20,32,0.0002,423,1046.1,554.144,1000
63.3638,4.00004,64,300,20,32,0.0004,1608,792.04,415.48,900
75.3284,4.00004,64,300,20,32,0.0008,5186,703.047,406.743,800
77.5339,4.00004,64,300,20,32,0.0016,10366,635.819,363.087,800
78.757,4.00004,64,300,20,32,0.0032,20547,589.784,329.501,1400
2.32626,4.00004,64,300,20,64,0.0001,152,1268.42,1388.65,2100
24.8842,4.00004,64,300,20,64,0.0002,601,1317.8,992.734,800
64.7164,4.00004,64,300,20,64,0.0004,1903,849.238,456.532,1000
72.1381,4.00004,64,300,20,64,0.0008,4987,736.475,513.146,800
77.2592,4.00004,64,300,20,64,0.0016,10368,613.397,333.941,1400
78.5504,4.00004,64,300,20,64,0.0032,20313,597.017,319.909,800
1.98178,4.00004,64,300,20,128,0.0001,169,1355.62,491.371,1400
38.2839,4.00004,64,300,20,128,0.0002,632,995.095,508.9,1000
66.416,4.00004,64,300,20,128,0.0004,2069,913.775,678.022,1100
73.3997,4.00004,64,300,20,128,0.0008,5249,706.23,431.496,800
75.4082,4.00004,64,300,20,128,0.0016,10014,662.053,346.881,800
76.7621,4.00004,64,300,20,128,0.0032,20765,580.852,297.284,1100
1.46031,4.00004,64,300,20,256,0.0001,129,1302.33,506.525,1100
29.0577,4.00004,64,300,20,256,0.0002,526,1059.13,522.238,1400
63.5652,4.00004,64,300,20,256,0.0004,1917,770.683,495.027,1000
72.5619,4.00004,64,300,20,256,0.0008,5025,757.632,444.503,800
75.2613,4.00004,64,300,20,256,0.0016,10461,614.731,309.746,800
78.0963,4.00004,64,300,20,256,0.0032,20376,592.275,288.566,900
1.02265,4.00004,64,400,5,1,0.0001,87,1333.33,332.95,1000
2.04404,4.00004,64,400,5,1,0.0002,156,1161.54,307.212,1400
23.0644,4.00004,64,400,5,1,0.0004,595,985.882,338.381,1100
63.1119,4.00004,64,400,5,1,0.0008,2362,874.047,602.975,2200
75.6461,4.00004,64,400,5,1,0.0016,8055,652.986,369.016,900
78.8767,4.00004,64,400,5,1,0.0032,20589,586.444,334.525,1100
1.12121,4.00004,64,400,5,2,0.0001,89,1420.22,359.363,1200
3.58221,4.00004,64,400,5,2,0.0002,232,1298.71,375.934,1200
19.7585,4.00004,64,400,5,2,0.0004,665,981.053,380.257,900
65.2023,4.00004,64,400,5,2,0.0008,2344,807.509,470.882,800
77.5021,4.00004,64,400,5,2,0.0016,9338,623.849,375.994,800
78.8188,4.00004,64,400,5,2,0.0032,20387,601.928,335.757,900
1.11477,4.00004,64,400,5,4,0.0001,94,1445.74,325.355,1200
2.50961,4.00004,64,400,5,4,0.0002,192,1169.79,468.116,1100
19.0953,4.00004,64,400,5,4,0.0004,628,1031.05,393.285,900
68.6863,4.00004,64,400,5,4,0.0008,2487,771.653,374.754,800
74.5533,4.00004,64,400,5,4,0.0016,9617,668.566,380.104,900
78.9,4.00004,64,400,5,4,0.0032,20577,616.154,355.301,800
1.07098,4.00004,64,400,5,8,0.0001,103,1692.23,314.239,1500
2.48829,4.00004,64,400,5,8,0.0002,183,1227.87,392.468,800
20.5117,4.00004,64,400,5,8,0.0004,636,989.937,411.959,900
60.9635,4.00004,64,400,5,8,0.0008,2020,829.802,424.332,1000
75.3932,4.00004,64,400,5,8,0.0016,9272,649.914,370.966,800
78.7143,4.00004,64,400,5,8,0.0032,20452,613.339,345.236,800
0.959805,4.00004,64,400,5,16,0.0001,80,1417.5,349.375,1100
2.51547,4.00004,64,400,5,16,0.0002,211,1275.83,405.095,1200
17.5128,4.00004,64,400,5,16,0.0004,587,933.56,360.931,800
71.4283,4.00004,64,400,5,16,0.0008,2470,745.142,413.532,900
77.8291,4.00004,64,400,5,16,0.0016,10019,625.771,359.678,900
78.7987,4.00004,64,400,5,16,0.0032,20546,597.858,336.83,800
1.09238,4.00004,64,400,5,32,0.0001,92,1323.91,407.699,1100
2.04054,4.00004,64,400,5,32,0.0002,203,1135.96,367.036,1200
22.4302,4.00004,64,400,5,32,0.0004,631,1007.92,434.006,1000
60.5757,4.00004,64,400,5,32,0.0008,2311,739.377,387.287,800
75.578,4.00004,64,400,5,32,0.0016,9374,619.117,364.59,800
78.7885,4.00004,64,400,5,32,0.0032,20455,598.47,331.702,900
1.02214,4.00004,64,400,5,64,0.0001,90,1493.33,422.13,1700
2.29514,4.00004,64,400,5,64,0.0002,208,1163.46,346.899,1000
37.6868,4.00004,64,400,5,64,0.0004,818,952.078,440.72,1100
65.4812,4.00004,64,400,5,64,0.0008,2407,769.09,429.03,1100
77.4504,4.00004,64,400,5,64,0.0016,9810,641.6,355.029,800
78.6007,4.00004,64,400,5,64,0.0032,20605,596.734,323.448,800
1.09618,4.00004,64,400,5,128,0.0001,90,1357.78,435.556,1200
2.22861,4.00004,64,400,5,128,0.0002,214,1205.61,335.654,1200
23.8715,4.00004,64,400,5,128,0.0004,682,954.985,415.126,900
68.2416,4.00004,64,400,5,128,0.0008,2509,743.244,416.203,900
77.1861,4.00004,64,400,5,128,0.0016,9847,652.524,349.073,900
76.6182,4.00004,64,400,5,128,0.0032,20500,585.122,295.784,800
1.10845,4.00004,64,400,5,256,0.0001,100,1411,405,1100
1.5335,4.00004,64,400,5,256,0.0002,163,1211.66,400.378,1100
31.9805,4.00004,64,400,5,256,0.0004,754,935.809,431.734,1500
65.3124,4.00004,64,400,5,256,0.0008,2321,780.483,367.622,1100
76.8752,4.00004,64,400,5,256,0.0016,9488,662.005,330.618,900
78.0959,4.00004,64,400,5,256,0.0032,20457,584.103,268.765,800
1.43439,4.00004,64,400,10,1,0.0001,109,1421.1,368.043,1000
11.8439,4.00004,64,400,10,1,0.0002,397,1170.03,390.256,2000
54.3049,4.00004,64,400,10,1,0.0004,1289,893.794,450.377,900
74.9985,4.00004,64,400,10,1,0.0008,4549,735.81,375.713,800
77.4677,4.00004,64,400,10,1,0.0016,10013,670.329,416.778,800
78.8004,4.00004,64,400,10,1,0.0032,20284,591.432,334.611,800
1.69552,4.00004,64,400,10,2,0.0001,135,1377.04,329.704,2200
4.27453,4.00004,64,400,10,2,0.0002,301,1129.57,371.002,1100
54.6456,4.00004,64,400,10,2,0.0004,1203,867.581,412.955,1300
71.9621,4.00004,64,400,10,2,0.0008,4680,716.346,414.809,800
75.9093,4.00004,64,400,10,2,0.0016,10355,638.155,353.726,800
78.765,4.00004,64,400,10,2,0.0032,20445,614.087,355.941,800
1.47889,4.00004,64,400,10,4,0.0001,139,1194.96,361.559,1100
13.1323,4.00004,64,400,10,4,0.0002,441,1170.52,490.227,1000
66.4031,4.00004,64,400,10,4,0.0004,1428,981.443,561.659,700
72.3572,4.00004,64,400,10,4,0.0008,4596,715.274,416.04,800
77.6923,4.00004,64,400,10,4,0.0016,10227,682.351,463.117,800
78.7871,4.00004,64,400,10,4,0.0032,20441,586.131,352.127,800
1.55416,4.00004,64,400,10,8,0.0001,132,1348.48,357.576,1000
10.4883,4.00004,64,400,10,8,0.0002,390,1143.59,486.697,1100
59.9586,4.00004,64,400,10,8,0.0004,1292,916.873,501.729,900
72.5539,4.00004,64,400,10,8,0.0008,4940,760.182,410.715,900
77.3957,4.00004,64,400,10,8,0.0016,9998,633.007,384.571,800
78.8071,4.00004,64,400,10,8,0.0032,20372,609.984,361.815,800
1.29368,4.00004,64,400,10,16,0.0001,125,1382.4,348.4,1300
4.43548,4.00004,64,400,10,16,0.0002,261,1175.86,431.379,1300
59.8654,4.00004,64,400,10,16,0.0004,1698,845.642,437.582,900
73.5869,4.00004,64,400,10,16,0.0008,4694,704.282,393.594,1000
77.5645,4.00004,64,400,10,16,0.0016,10320,648.023,368.874,800
78.7712,4.00004,64,400,10,16,0.0032,20597,595.465,325.793,800
1.57454,4.00004,64,400,10,32,0.0001,115,1250.43,464.928,1300
12.719,4.00004,64,400,10,32,0.0002,422,1024.88,403.641,1400
58.0468,4.00004,64,400,10,32,0.0004,1296,874.306,492.756,900
72.4477,4.00004,64,400,10,32,0.0008,4890,695.235,425.59,800
75.8511,4.00004,64,400,10,32,0.0016,10321,623.157,361.539,800
78.6464,4.00004,64,400,10,32,0.0032,20420,585.215,334.697,800
1.82086,4.00004,64,400,10,64,0.0001,120,1623.33,571.806,1100
10.1626,4.00004,64,400,10,64,0.0002,398,1173.37,528.095,900
62.9064,4.00004,64,400,10,64,0.0004,1165,913.047,539.4,1200
75.3633,4.00004,64,400,10,64,0.0008,4501,701.355,422.125,800
75.4321,4.00004,64,400,10,64,0.0016,10258,645.555,360.433,900
78.5986,4.00004,64,400,10,64,0.0032,20576,570.281,324.049,800
1.65303,4.00004,64,400,10,128,0.0001,115,1320.87,438.261,1600
6.71125,4.00004,64,400,10,128,0.0002,320,1203.12,454.969,1000
53.4831,4.00004,64,400,10,128,0.0004,1182,965.144,682.554,1200
73.2025,4.00004,64,400,10,128,0.0008,4744,717.095,453.291,900
77.088,4.00004,64,400,10,128,0.0016,10353,645.977,356.937,800
78.4408,4.00004,64,400,10,128,0.0032,20679,580.304,298.175,800
1.47663,4.00004,64,400,10,256,0.0001,108,1973.15,463.889,2200
7.25792,4.00004,64,400,10,256,0.0002,360,1041.11,449.116,1000
52.902,4.00004,64,400,10,256,0.0004,1193,906.706,576.187,900
73.9623,4.00004,64,400,10,256,0.0008,4540,705.881,383.523,800
76.8958,4.00004,64,400,10,256,0.0016,10140,624.872,312.4,900
78.0524,4.00004,64,400,10,256,0.0032,20815,582.085,258.962,800
2.87339,4.00004,64,400,15,1,0.0001,161,1312.42,420.87,1600
18.5817,4.00004,64,400,15,1,0.0002,541,1019.22,414.031,1100
70.5771,4.00004,64,400,15,1,0.0004,1995,808.772,399.246,900
73.5833,4.00004,64,400,15,1,0.0008,5137,782.85,384.154,1200
77.4104,4.00004,64,400,15,1,0.0016,10317,685.868,415.741,900
78.8645,4.00004,64,400,15,1,0.0032,20393,598.598,337.259,800
1.65886,4.00004,64,400,15,2,0.0001,98,1467.35,381.718,1200
20.8789,4.00004,64,400,15,2,0.0002,482,1082.57,475.08,900
63.845,4.00004,64,400,15,2,0.0004,2057,821.39,411.861,800
75.3051,4.00004,64,400,15,2,0.0008,5191,734.752,411.209,1200
77.5783,4.00004,64,400,15,2,0.0016,9900,657.273,356.759,800
78.7604,4.00004,64,400,15,2,0.0032,20505,606.876,346.621,800
3.41461,4.00004,64,400,15,4,0.0001,189,1441.8,477.416,1100
21.9247,4.00004,64,400,15,4,0.0002,486,1336.63,807.199,1100
68.8634,4.00004,64,400,15,4,0.0004,2118,861.945,522.985,1000
75.1463,4.00004,64,400,15,4,0.0008,5174,744.53,439.045,900
75.5852,4.00004,64,400,15,4,0.0016,10286,655.823,378.466,800
78.6194,4.00004,64,400,15,4,0.0032,20208,609.872,356.067,800
2.1245,4.00004,64,400,15,8,0.0001,149,1298.66,472.148,1200
22.8847,4.00004,64,400,15,8,0.0002,577,1136.92,559.157,1000
67.3491,4.00004,64,400,15,8,0.0004,1920,838.75,443.612,1300
72.0205,4.00004,64,400,15,8,0.0008,5119,693.964,402.025,800
77.77,4.00004,64,400,15,8,0.0016,10082,625.541,361.578,800
78.8587,4.00004,64,400,15,8,0.0032,20293,580.816,341.776,800
3.35293,4.00004,64,400,15,16,0.0001,219,1173.06,445.746,1300
29.3523,4.00004,64,400,15,16,0.0002,600,1025.5,447.497,1100
67.5909,4.00004,64,400,15,16,0.0004,2158,828.221,519.868,800
73.1578,4.00004,64,400,15,16,0.0008,5137,710.999,429.172,900
75.7815,4.00004,64,400,15,16,0.0016,10235,629.761,346.722,900
78.7169,4.00004,64,400,15,16,0.0032,20590,581.306,343.083,800
3.9313,4.00004,64,400,15,32,0.0001,205,1237.56,458.033,1300
28.5597,4.00004,64,400,15,32,0.0002,520,1030.96,527.054,1000
66.0405,4.00004,64,400,15,32,0.0004,1945,826.632,503.725,900
75.0107,4.00004,64,400,15,32,0.0008,5169,686.729,381.863,800
77.7737,4.00004,64,400,15,32,0.0016,10269,642.867,374.097,900
78.6309,4.00004,64,400,15,32,0.0032,20527,572.582,330.057,800
1.94954,4.00004,64,400,15,64,0.0001,150,1223.33,425.444,1400
20.9102,4.00004,64,400,15,64,0.0002,559,1351.16,931.202,10600
65.3614,4.00004,64,400,15,64,0.0004,2097,848.021,550.1,1100
74.94,4.00004,64,400,15,64,0.0008,5071,705.147,393.068,800
77.2364,4.00004,64,400,15,64,0.0016,10281,654.547,378.039,900
78.4779,4.00004,64,400,15,64,0.0032,20338,613.045,343.106,800
2.13475,4.00004,64,400,15,128,0.0001,177,1296.05,481.497,1100
16.6986,4.00004,64,400,15,128,0.0002,486,1111.52,607.027,900
68.9403,4.00004,64,400,15,128,0.0004,2174,851.012,588.596,1000
74.7029,4.00004,64,400,15,128,0.0008,4997,747.989,485.458,800
75.467,4.00004,64,400,15,128,0.0016,10253,661.036,392.058,800
78.4685,4.00004,64,400,15,128,0.0032,20211,601.247,321.053,800
1.85854,4.00004,64,400,15,256,0.0001,156,1399.36,483.707,1300
30.7655,4.00004,64,400,15,256,0.0002,506,1234.58,667.266,1000
65.9191,4.00004,64,400,15,256,0.0004,1756,901.424,624.368,1200
74.661,4.00004,64,400,15,256,0.0008,4952,718.881,409.957,900
75.3479,4.00004,64,400,15,256,0.0016,10249,656.123,323.532,900
77.9762,4.00004,64,400,15,256,0.0032,20702,585.939,266.36,800
0.880239,4.00004,64,500,2,1,0.0001,71,1356.34,373.005,1400
1.07933,4.00004,64,500,2,1,0.0002,94,1310.64,294.504,1400
9.08849,4.00004,64,500,2,1,0.0004,402,1117.91,348.43,1300
38.5792,4.00004,64,500,2,1,0.0008,1185,890.633,339.726,900
65.6022,4.00004,64,500,2,1,0.0016,4611,705.14,369.438,1000
76.7306,4.00004,64,500,2,1,0.0032,18874,607.232,340.881,900
0.937037,4.00004,64,500,2,2,0.0001,73,1623.29,358.082,1000
1.42363,4.00004,64,500,2,2,0.0002,158,1154.43,309.515,1000
5.50853,4.00004,64,500,2,2,0.0004,359,1019.22,305.627,1000
40.2775,4.00004,64,500,2,2,0.0008,1087,867.709,322.815,900
69.2972,4.00004,64,500,2,2,0.0016,4862,689.325,363.854,1300
78.6793,4.00004,64,500,2,2,0.0032,19127,606.718,359.799,800
0.861594,4.00004,64,500,2,4,0.0001,76,1535.53,264.693,1300
1.57502,4.00004,64,500,2,4,0.0002,151,1246.36,307.66,900
10.7025,4.00004,64,500,2,4,0.0004,416,1050,379.916,1000
32.8253,4.00004,64,500,2,4,0.0008,1216,854.852,338.742,1000
71.4393,4.00004,64,500,2,4,0.0016,5084,682.75,365.978,800
76.6542,4.00004,64,500,2,4,0.0032,18695,580.84,343.001,800
0.946017,4.00004,64,500,2,8,0.0001,77,1483.12,442.641,1000
1.48089,4.00004,64,500,2,8,0.0002,122,1252.46,314.344,1200
7.30183,4.00004,64,500,2,8,0.0004,358,1088.55,310.132,1300
37.2209,4.00004,64,500,2,8,0.0008,1231,858.976,347.597,1200
66.0555,4.00004,64,500,2,8,0.0016,4335,712.272,376.056,800
78.7023,4.00004,64,500,2,8,0.0032,18433,574.399,344.122,800
1.09269,4.00004,64,500,2,16,0.0001,78,1369.23,378.846,1500
1.79423,4.00004,64,500,2,16,0.0002,168,1193.45,300.843,1300
8.53189,4.00004,64,500,2,16,0.0004,372,948.118,303.302,1300
36.0989,4.00004,64,500,2,16,0.0008,1220,878.443,339.601,800
70.2584,4.00004,64,500,2,16,0.0016,4910,706.11,396.306,900
78.7934,4.00004,64,500,2,16,0.0032,19334,581.344,335.937,800
0.983343,4.00004,64,500,2,32,0.0001,70,1362.86,315.833,1300
1.59978,4.00004,64,500,2,32,0.0002,130,1344.62,416.795,1100
6.77372,4.00004,64,500,2,32,0.0004,359,1047.35,363.552,1000
29.4567,4.00004,64,500,2,32,0.0008,1129,840.301,366.675,1400
69.4525,4.00004,64,500,2,32,0.0016,4450,717.865,367.875,1100
76.6234,4.00004,64,500,2,32,0.0032,19081,602.993,337.845,900
0.807569,4.00004,64,500,2,64,0.0001,78,1676.92,366.453,1100
1.43648,4.00004,64,500,2,64,0.0002,109,1254.13,376.835,1300
6.07184,4.00004,64,500,2,64,0.0004,353,1026.06,333.749,800
34.6406,4.00004,64,500,2,64,0.0008,1035,835.652,371.421,1600
67.4248,4.00004,64,500,2,64,0.0016,5256,672.546,358.528,800
76.4724,4.00004,64,500,2,64,0.0032,19390,582.414,330.632,800
0.80531,4.00004,64,500,2,128,0.0001,70,1271.43,386.905,1200
2.10412,4.00004,64,500,2,128,0.0002,185,1177.3,411.081,1200
6.90465,4.00004,64,500,2,128,0.0004,309,1065.05,395.534,1100
46.4905,4.00004,64,500,2,128,0.0008,1271,823.131,359.33,2200
61.9529,4.00004,64,500,2,128,0.0016,5081,690.002,355.927,900
74.5132,4.00004,64,500,2,128,0.0032,19653,611.418,299.256,800
0.846536,4.00004,64,500,2,256,0.0001,60,1443.33,336.944,1200
1.43054,4.00004,64,500,2,256,0.0002,153,1185.62,344.455,1300
5.1353,4.00004,64,500,2,256,0.0004,313,1128.75,311.603,2000
31.7943,4.00004,64,500,2,256,0.0008,1244,893.087,370.695,800
66.3749,4.00004,64,500,2,256,0.0016,5044,671.253,315.216,800
78.0391,4.00004,64,500,2,256,0.0032,19326,585.905,260.161,800
1.02131,4.00004,64,500,4,1,0.0001,92,1459.78,506.431,1200
2.1344,4.00004,64,500,4,1,0.0002,207,1171.98,299.283,1100
18.371,4.00004,64,500,4,1,0.0004,586,1047.27,486.562,1300
66.7688,4.00004,64,500,4,1,0.0008,2366,826.585,384.028,800
74.6467,4.00004,64,500,4,1,0.0016,9089,627.484,350.892,800
78.8035,4.00004,64,500,4,1,0.0032,20579,578.532,341.16,1200
0.955231,4.00004,64,500,4,2,0.0001,94,1424.47,276.95,1400
3.27565,4.00004,64,500,4,2,0.0002,231,1148.92,336.049,1100
14.6586,4.00004,64,500,4,2,0.0004,548,1040.51,422.002,900
68.4422,4.00004,64,500,4,2,0.0008,2867,756.54,405.495,1100
77.6084,4.00004,64,500,4,2,0.0016,9720,689.599,401.197,800
78.6606,4.00004,64,500,4,2,0.0032,20498,621.109,365.274,800
1.06814,4.00004,64,500,4,4,0.0001,98,1364.29,295.578,1100
2.03977,4.00004,64,500,4,4,0.0002,166,1192.17,311.847,1200
16.6659,4.00004,64,500,4,4,0.0004,650,990,371.536,800
66.1931,4.00004,64,500,4,4,0.0008,2237,810.416,434.004,800
75.5443,4.00004,64,500,4,4,0.0016,9740,633.994,374.101,900
76.8918,4.00004,64,500,4,4,0.0032,20231,629.662,368.73,800
1.03137,4.00004,64,500,4,8,0.0001,93,1393.55,293.011,1500
2.11089,4.00004,64,500,4,8,0.0002,160,1158.12,426,1000
31.5737,4.00004,64,500,4,8,0.0004,675,915.704,412.596,900
66.6262,4.00004,64,500,4,8,0.0008,2474,836.742,527.043,900
75.5665,4.00004,64,500,4,8,0.0016,8793,612.442,364.17,800
78.8382,4.00004,64,500,4,8,0.0032,20444,609.034,357.954,800
1.02828,4.00004,64,500,4,16,0.0001,81,1609.88,472.016,1300
3.46171,4.00004,64,500,4,16,0.0002,255,1342.75,350.595,1000
28.3892,4.00004,64,500,4,16,0.0004,674,1018.84,399.813,900
61.0043,4.00004,64,500,4,16,0.0008,2205,816.281,476.248,900
77.6086,4.00004,64,500,4,16,0.0016,9411,641.77,377.136,800
76.7779,4.00004,64,500,4,16,0.0032,20527,612.369,364.602,800
1.17694,4.00004,64,500,4,32,0.0001,83,1360.24,356.627,1300
3.25265,4.00004,64,500,4,32,0.0002,223,1225.11,369.694,1600
20.8509,4.00004,64,500,4,32,0.0004,624,1047.6,473.421,900
65.2761,4.00004,64,500,4,32,0.0008,2216,785.56,394.206,800
77.5611,4.00004,64,500,4,32,0.0016,9200,620.185,359.099,900
75.7218,4.00004,64,500,4,32,0.0032,20343,603.456,334.27,800
1.13396,4.00004,64,500,4,64,0.0001,89,1385.39,419.007,900
2.88693,4.00004,64,500,4,64,0.0002,231,1093.51,378.175,800
25.3636,4.00004,64,500,4,64,0.0004,585,902.906,402.296,900
65.9415,4.00004,64,500,4,64,0.0008,2494,753.208,417.263,900
77.2905,4.00004,64,500,4,64,0.0016,9785,618.947,354.397,800
76.6861,4.00004,64,500,4,64,0.0032,20209,580.068,323.89,900
1.38445,4.00004,64,500,4,128,0.0001,106,1367.92,415.252,1200
2.04362,4.00004,64,500,4,128,0.0002,160,1146.25,424.469,1100
24.3186,4.00004,64,500,4,128,0.0004,634,948.58,391.639,1000
57.8755,4.00004,64,500,4,128,0.0008,2293,742.303,396.354,800
77.1976,4.00004,64,500,4,128,0.0016,9085,621.706,342.175,800
78.5056,4.00004,64,500,4,128,0.0032,20576,596.987,300.122,800
0.954189,4.00004,64,500,4,256,0.0001,75,1690.67,392.556,1300
2.43131,4.00004,64,500,4,256,0.0002,235,1062.13,380.021,1300
13.8805,4.00004,64,500,4,256,0.0004,524,1080.92,463.349,1000
66.3171,4.00004,64,500,4,256,0.0008,2476,791.761,388.878,800
76.6398,4.00004,64,500,4,256,0.0016,9614,621.978,325.506,1000
78.1395,4.00004,64,500,4,256,0.0032,20597,576.982,261.92,800
1.28678,4.00004,64,500,6,1,0.0001,95,1332.63,398.333,1000
4.34735,4.00004,64,500,6,1,0.0002,260,1156.15,356.929,900
46.6228,4.00004,64,500,6,1,0.0004,1055,936.682,460.201,1100
70.9526,4.00004,64,500,6,1,0.0008,3819,753.365,398.139,1000
75.8048,4.00004,64,500,6,1,0.0016,10299,657.462,357.088,1000
78.7286,4.00004,64,500,6,1,0.0032,20511,587.378,352.616,800
1.15138,4.00004,64,500,6,2,0.0001,105,1294.29,312.54,1300
5.48804,4.00004,64,500,6,2,0.0002,328,1168.9,396.804,1400
42.2696,4.00004,64,500,6,2,0.0004,1000,866.2,376.048,1100
71.5306,4.00004,64,500,6,2,0.0008,4097,725.458,376.321,900
77.7329,4.00004,64,500,6,2,0.0016,10437,704.062,440.254,900
78.7905,4.00004,64,500,6,2,0.0032,20444,577.172,332.99,900
1.22461,4.00004,64,500,6,4,0.0001,109,1353.21,352.752,1200
5.40583,4.00004,64,500,6,4,0.0002,297,1310.44,450.404,900
43.6232,4.00004,64,500,6,4,0.0004,1006,1021.17,526.282,900
73.4552,4.00004,64,500,6,4,0.0008,3736,747.002,461.935,900
77.6433,4.00004,64,500,6,4,0.0016,10088,620.856,361.194,800
78.852,4.00004,64,500,6,4,0.0032,20613,600.044,356.999,800
